,time,value
2019-01-14 01:07:16,01:07:16,54
2019-01-14 01:07:26,01:07:26,53
2019-01-14 01:07:41,01:07:41,52
2019-01-14 01:07:46,01:07:46,51
2019-01-14 01:08:01,01:08:01,51
2019-01-14 01:08:06,01:08:06,52
2019-01-14 01:08:16,01:08:16,53
2019-01-14 01:08:21,01:08:21,54
2019-01-14 01:08:26,01:08:26,55
2019-01-14 01:08:36,01:08:36,54
2019-01-14 01:08:51,01:08:51,54
2019-01-14 01:09:01,01:09:01,53
2019-01-14 01:09:11,01:09:11,54
2019-01-14 01:09:26,01:09:26,53
2019-01-14 01:09:41,01:09:41,52
2019-01-14 01:09:46,01:09:46,51
2019-01-14 01:09:51,01:09:51,50
2019-01-14 01:09:56,01:09:56,49
2019-01-14 01:10:01,01:10:01,50
2019-01-14 01:10:16,01:10:16,49
2019-01-14 01:10:31,01:10:31,50
2019-01-14 01:10:36,01:10:36,51
2019-01-14 01:10:41,01:10:41,52
2019-01-14 01:10:51,01:10:51,53
2019-01-14 01:11:06,01:11:06,54
2019-01-14 01:11:11,01:11:11,53
2019-01-14 01:11:16,01:11:16,52
2019-01-14 01:11:21,01:11:21,50
2019-01-14 01:11:26,01:11:26,52
2019-01-14 01:11:31,01:11:31,51
2019-01-14 01:11:36,01:11:36,51
2019-01-14 01:11:41,01:11:41,51
2019-01-14 01:11:51,01:11:51,52
2019-01-14 01:11:56,01:11:56,51
2019-01-14 01:12:06,01:12:06,52
2019-01-14 01:12:11,01:12:11,53
2019-01-14 01:12:16,01:12:16,54
2019-01-14 01:12:21,01:12:21,55
2019-01-14 01:12:26,01:12:26,62
2019-01-14 01:12:31,01:12:31,64
2019-01-14 01:12:36,01:12:36,63
2019-01-14 01:12:41,01:12:41,54
2019-01-14 01:12:46,01:12:46,51
2019-01-14 01:13:01,01:13:01,50
2019-01-14 01:13:16,01:13:16,50
2019-01-14 01:13:21,01:13:21,51
2019-01-14 01:13:26,01:13:26,50
2019-01-14 01:13:36,01:13:36,52
2019-01-14 01:13:46,01:13:46,51
2019-01-14 01:13:51,01:13:51,50
2019-01-14 01:13:56,01:13:56,49
2019-01-14 01:14:06,01:14:06,49
2019-01-14 01:14:21,01:14:21,49
2019-01-14 01:14:26,01:14:26,50
2019-01-14 01:14:31,01:14:31,51
2019-01-14 01:14:36,01:14:36,50
2019-01-14 01:14:41,01:14:41,53
2019-01-14 01:14:46,01:14:46,54
2019-01-14 01:14:51,01:14:51,53
2019-01-14 01:14:56,01:14:56,52
2019-01-14 01:15:06,01:15:06,52
2019-01-14 01:15:21,01:15:21,52
2019-01-14 01:15:26,01:15:26,53
2019-01-14 01:15:41,01:15:41,53
2019-01-14 01:15:46,01:15:46,55
2019-01-14 01:15:51,01:15:51,56
2019-01-14 01:15:56,01:15:56,65
2019-01-14 01:16:01,01:16:01,64
2019-01-14 01:16:06,01:16:06,61
2019-01-14 01:16:16,01:16:16,58
2019-01-14 01:16:21,01:16:21,54
2019-01-14 01:16:26,01:16:26,52
2019-01-14 01:16:41,01:16:41,52
2019-01-14 01:16:46,01:16:46,52
2019-01-14 01:16:56,01:16:56,53
2019-01-14 01:17:01,01:17:01,54
2019-01-14 01:17:11,01:17:11,56
2019-01-14 01:17:16,01:17:16,55
2019-01-14 01:17:21,01:17:21,54
2019-01-14 01:17:36,01:17:36,52
2019-01-14 01:17:46,01:17:46,53
2019-01-14 01:17:51,01:17:51,53
2019-01-14 01:17:56,01:17:56,54
2019-01-14 01:18:01,01:18:01,55
2019-01-14 01:18:06,01:18:06,55
2019-01-14 01:18:11,01:18:11,57
2019-01-14 01:18:16,01:18:16,57
2019-01-14 01:18:26,01:18:26,56
2019-01-14 01:18:31,01:18:31,56
2019-01-14 01:18:36,01:18:36,56
2019-01-14 01:18:41,01:18:41,54
2019-01-14 01:18:46,01:18:46,53
2019-01-14 01:18:51,01:18:51,52
2019-01-14 01:19:06,01:19:06,52
2019-01-14 01:19:16,01:19:16,52
2019-01-14 01:19:31,01:19:31,52
2019-01-14 01:19:36,01:19:36,53
2019-01-14 01:19:51,01:19:51,54
2019-01-14 01:20:01,01:20:01,61
2019-01-14 01:20:06,01:20:06,70
2019-01-14 01:20:11,01:20:11,70
2019-01-14 01:20:26,01:20:26,70
2019-01-14 01:20:31,01:20:31,71
2019-01-14 01:20:41,01:20:41,72
2019-01-14 01:20:46,01:20:46,71
2019-01-14 01:20:51,01:20:51,69
2019-01-14 01:21:06,01:21:06,69
2019-01-14 01:21:16,01:21:16,70
